Emisi Budidaya Padi,Emisi Tanah Organik Yang Dikeringkan (Co2),Emisi Pembuatan Pestisida,Emisi Transportasi Makanan,Emisi Ritel Makanan,Emisi Penggunaan Listrik Di Pertanian,Emisi Kemasan Makanan,Emisi Sistem Agrifood Pembuangan Limbah,Emisi Pengolahan Makanan,Emisi Manufaktur Pupuk,Emisi Pupuk Kandang Di Padang Rumput,Emisi Kebakaran Di Tanah Organik,Populasi Pedesaan,Populasi Perkotaan,Total Populasi - Pria,Total Populasi - Wanita,Emisi Total,Peningkatan Suhu Rata - Rata ° C,Tahun,lat,lon
26.3424,9668.4025,54.0,980.8548,177.8769,143.9805,20.9556,3652.3497,600.1857,407.49209826711,25866.5908,0.0,32054105.0,13562066.0,22282633.0,22380041.0,95747.2392982671,0.7837761296366337,2011,10.850217950000001,34.31564373973994
407.7192,229.6785,6.0,6.4379,17.2188,1.1734,67.63136607385836,72.7357,209.58772835754152,4170.7015369384935,51.9871,0.0,139739.0,267733.0,205650.0,207106.0,9344.187931369892,0.3525,1990,4.1413025,-56.0771187
471.0664,229.6785,5.0,6.4379,19.8752,1.4083,67.63136607385836,73.0716,209.58772835754152,4170.7015369384935,50.4398,0.0,142087.0,273129.0,207218.0,208763.0,9459.31443136989,0.2913333333333333,1991,4.1413025,-56.0771187
539.0,229.6785,4.0,6.8095,20.499,1.6429,67.63136607385836,73.1214,209.58772835754152,3863.7313368763735,49.6466,0.0,144356.0,278407.0,208941.0,210579.0,9263.212631307775,0.6181666666666666,1992,4.1413025,-56.0771187
459.7376,299.4405,4.0,6.8095,14.6454,1.8776,67.63136607385836,73.3038,209.58772835754152,3348.741372497252,47.1009,0.0,146522.0,283517.0,210326.0,212049.0,8710.22806692865,0.3216666666666666,1993,4.1413025,-56.0771187
470.4784,299.2221,4.0,6.8023,15.335,1.8776,67.63136607385836,73.6103,209.58772835754152,3348.741372497252,44.9486,0.0,148584.0,288453.0,212373.0,214175.0,8685.10816692865,0.2656666666666666,1994,4.1413025,-56.0771187
481.2976,341.1867,3.0,6.8026,9.788,1.8776,67.63136607385836,74.7259,209.58772835754152,3348.741372497252,46.0797,0.0,150529.0,293195.0,216548.0,217941.0,8727.70896692865,0.93375,1995,4.1413025,-56.0771187
484.1592,385.125,3.0,6.8029,10.8602,2.8164,67.63136607385836,75.1369,209.58772835754152,3348.741372497252,45.0909,0.0,152338.0,297698.0,221658.0,222177.0,8882.782166928651,0.8850833333333333,1996,4.1413025,-56.0771187
419.4008,398.4895,3.0,5.0235,11.7227,3.2859,67.63136607385836,75.9809,209.58772835754152,3348.741372497252,46.7348,0.0,154006.0,301948.0,226598.0,226288.0,8856.08586692865,0.7265833333333332,1997,4.1413025,-56.0771187
393.0584,411.2167,0.0,7.1593,12.3478,3.2859,67.63136607385836,76.3174,209.58772835754152,3348.741372497252,50.6709,0.0,155559.0,306001.0,231434.0,230315.0,8904.010566928651,1.3950833333333332,1998,4.1413025,-56.0771187
379.9264,471.8257,4.0,7.1596,13.635,3.5205,67.63136607385836,76.6589,209.58772835754152,3348.741372497252,55.0907,0.0,157050.0,309953.0,236184.0,234274.0,8516.10606692865,0.63625,1999,4.1413025,-56.0771187
329.2408,476.1146,3.0,7.1599,14.4368,3.5205,67.63136607385836,77.2082,209.58772835754152,3334.829572430586,51.5112,0.0,158514.0,313876.0,240845.0,238153.0,8360.183166861985,0.5443333333333333,2000,4.1413025,-56.0771187
398.1622,479.539,3.0,7.8752,18.9084,4.0527,67.63136607385836,77.4438,209.58772835754152,3348.741372497252,44.2832,0.0,159960.0,317780.0,245436.0,241957.0,8876.672266928654,0.8647499999999999,2001,4.1413025,-56.0771187
313.992,478.3784,3.0,13.4742,20.8337,2.9909,1.1129,77.9688,131.56912352369383,3331.0363506639183,24.9714,0.0,161381.0,321663.0,249959.0,245707.0,8413.446274187612,0.9493333333333333,2002,4.1413025,-56.0771187
411.012,477.4665,3.0,14.403,29.9165,4.0455,2.9131,77.9532,131.56912352369383,3331.0363506639183,24.1807,0.0,162790.0,325542.0,254376.0,249404.0,8453.475574187614,1.1244166666666666,2003,4.1413025,-56.0771187
384.3168,648.5797,6.0,14.5086,36.8875,5.1823,5.4228,78.5832,131.56912352369383,3331.0363506639183,26.8227,0.0,164195.0,329435.0,257822.0,252750.0,8597.188874187612,1.21075,2004,4.1413025,-56.0771187
357.2139,646.3118,1.0,15.51,49.4083,7.1743,10.0097,79.3892,131.56912352369383,3130.933848426399,25.204,0.0,166238.0,332708.0,260410.00000000003,255810.0,8358.586571950094,1.3118333333333334,2005,4.1413025,-56.0771187
346.7789,644.8524,1.0,16.1108,37.8615,5.3652,8.8066,80.5118,131.56912352369383,3331.0363506639183,26.8056,0.0,168365.0,335942.0,263086.0,258937.0,8516.130074187611,0.983,2006,4.1413025,-56.0771187
329.9621,643.8291,1.0,17.3322,38.1415,4.1766,8.3445,81.6372,131.56912352369383,3130.933848426399,29.8365,0.0,170511.0,339194.0,265833.0,262113.0,8221.513471950093,1.0376666666666667,2007,4.1413025,-56.0771187
342.2474,643.6106,7.0,17.6186,39.8502,3.7426,8.7234,82.1231,131.56912352369383,3331.0363506639183,28.8758,0.0,172681.0,342467.0,268623.0,265315.0,8418.253474187612,1.0760833333333333,2008,4.1413025,-56.0771187
427.2173,643.6106,11.481084565896976,15.7717,42.4506,4.0192,10.599,83.1711,131.56912352369383,3331.0363506639183,33.0215,0.0,174867.0,345752.0,271450.0,268537.0,8473.70045875351,1.3949999999999998,2009,4.1413025,-56.0771187
419.8555,643.3923,5.0,18.8713,46.1106,5.088,15.3244,84.0766,131.56912352369383,3331.0363506639183,35.3807,0.0,177066.0,349037.0,274293.0,271788.0,8484.11907418761,1.5189166666666667,2010,4.1413025,-56.0771187
446.3312,644.1071,14.0,14.5329,64.1132,8.1369,25.6718,84.5199,131.56912352369383,3130.933848426399,33.2156,0.0,179273.0,352316.0,277111.0,275035.0,12600.828071950093,1.0229166666666667,2011,4.1413025,-56.0771187
402.8114,643.6705,8.0,20.7274,74.7301,10.2344,26.8345,84.9395,131.56912352369383,3331.0363506639183,35.0329,0.0,181489.0,355588.0,279884.0,278227.0,12946.657474187612,1.00075,2012,4.1413025,-56.0771187
456.8682,642.5791,6.0,14.3246,77.2307,10.8294,24.8247,85.1636,131.56912352369383,3331.0363506639183,28.6627,0.0,183704.0,358836.0,282602.0,281345.0,12854.954374187617,1.1251666666666666,2013,4.1413025,-56.0771187
487.7342,641.625,17.0,17.9569,89.2791,13.258,26.4554,85.0488,131.56912352369383,3331.0363506639183,24.9081,0.0,185806.0,362122.0,285276.0,284406.0,12978.898874187613,1.1494166666666663,2014,4.1413025,-56.0771187
926.3422784724488,6875.4472,5.0,1630.0448,856.0596,17.8365,338.0799,1589.1229,1010.7688,589.8646114937657,353.6926,0.0,1447888.0,7119496.0,4222753.0,4325653.0,23228.66768996622,2.0025833333333334,1990,59.6749712,14.5208584
926.3422784724488,6875.4472,126.75720497509154,1594.4503,784.3112,26.9846,304.3623,1678.3408,859.202,599.6367880584346,354.0458,0.0,1448639.0,7176498.0,4245559.0,4348612.0,24486.252471505977,1.03625,1991,59.6749712,14.5208584
926.3422784724488,6875.4472,123.17604557031622,1464.3731,775.5918,22.8946,306.0941,1781.0141,840.9593,583.2095625662666,367.4906,0.0,1445366.0,7241372.0,4268551.0,4371721.0,22300.43418660904,1.3944166666666666,1992,59.6749712,14.5208584
926.3422784724488,6874.3204,1.0,1430.4502,432.3712,28.2485,337.7709,1879.7865,922.512,583.2095625662666,374.7409,0.0,1441783.0,7304993.0,4290189.0,4393216.0,21838.55934103872,0.5158333333333334,1993,59.6749712,14.5208584
926.3422784724488,6873.3294,123.17604557031622,1486.7173,493.983,33.9375,368.2387,1974.3752,967.8107,583.2095625662666,379.5023,0.0,1436696.0,7361538.0,4310129.0,4413332.0,22559.739786609032,0.5045000000000001,1994,59.6749712,14.5208584
926.3422784724488,6898.6366,0.0,1507.2927,611.0911,30.963,364.0819,2083.6313,1042.6893,583.2095625662666,368.1347,0.0,1429406.0,7407014.0,4327369.0,4431126.0,22950.03554103871,0.6904166666666667,1995,59.6749712,14.5208584
926.3422784724488,6904.6484,2.0,1496.9786,790.9152,70.4216,441.8044,1364.4211,1173.3108,583.2095625662666,370.1464,0.0,1425086.0,7434105.0,4340719.0,4444775.0,22916.700841038717,-0.0344999999999999,1996,59.6749712,14.5208584
926.3422784724488,6916.7899,2.0,1514.008,679.4282,44.9086,353.9835,1403.1543,1052.1531,583.2095625662666,367.1203,0.0,1424155.0,7444698.0,4351962.0,4455907.0,22670.079641038723,1.22925,1997,59.6749712,14.5208584
926.3422784724488,6952.3567,124.28906012949923,1533.8453,701.097,47.4648,530.5124,1421.7954,1040.925,583.2095625662666,356.0514,0.0,1421989.0,7448859.0,4362608.0,4466025.0,23285.26820116823,0.5249166666666667,1998,59.6749712,14.5208584
925.4298650206008,7047.6616,7.0,1566.627,802.5215,36.26,513.5604,1483.8198,1133.3638,583.2095625662666,353.0765,0.0,1419868.0,7453232.0,4373521.0,4475355.0,22913.943927586868,1.20425,1999,59.6749712,14.5208584
918.110391273511,7231.4595,126.75720497509154,1590.1739,704.5992,26.9961,552.6615,1395.9857,942.1789,591.1888351942279,348.6428,0.0,1418749.0,7462891.0,4386051.0,4484993.0,23100.87023144284,2.0416666666666665,2000,59.6749712,14.5208584
915.8566757960303,7248.082,2.0,1591.298,744.6541,30.4154,546.3987,1430.5896,1013.3586,591.1888351942279,343.9512,0.0,1417317.0,7480476.0,4400933.0,4495815.0,9822.09931099025,0.7708333333333334,2001,59.6749712,14.5208584
915.8566757960303,7268.6561,1.0,1625.0451,790.8204,39.6662,622.2154,2224.6545,1071.9544,599.6367880584346,339.3218,0.0,1415408.0,7505286.0,4418086.0,4507926.0,11317.04286385446,1.4045833333333333,2002,59.6749712,14.5208584
915.8566757960303,7339.8279,15.0,1661.8152,854.2474,49.7689,723.02,2174.798,1172.6614,606.2918369859335,337.3581,0.0,1414725.0,7536697.0,4438324.0,4523182.0,11832.10461278196,1.3239166666666666,2003,59.6749712,14.5208584
915.8566757960303,7496.4927,1.0,1707.256,697.81,29.2312,638.1318,2061.9503,1052.3697,599.6367880584346,342.4229,0.0,1415350.0,7575289.0,4462202.0,4542060.0,11748.019463854458,1.2701666666666669,2004,59.6749712,14.5208584
915.8566757960303,7697.8233,124.61891654547192,1630.6958,544.2842,30.5309,590.1181,1898.3658,860.8306,2401.4871475305745,338.5043,0.0,1417334.0,7621289.0,4488565.0,4563173.0,20034.08963987208,1.6475,2005,59.6749712,14.5208584
916.2913156568912,7763.393,131.1101543735318,1653.9039,520.3883,45.2124,579.4788,2097.7866,862.208,2322.311682745832,338.4895,0.0,1416324.0,7679940.0,4517923.0,4586796.0,21044.506252776253,1.9289166666666664,2006,59.6749712,14.5208584
916.2913156568912,7833.7961,42.0,1680.2954,495.3436,37.4331,540.8593,2207.6255,775.3699,2401.4871475305745,332.5801,0.0,1412213.0,7751030.0,4551255.0,4613017.0,20934.741463187467,1.7300833333333332,2007,59.6749712,14.5208584
913.8280717188796,7938.024,45.0,1664.9751,464.4831,29.0869,529.8144,857.6216,796.5812,2344.295675211374,333.6091,0.0,1409010.0,7827880.0,4587725.0,4641545.0,18133.34704693025,1.8311666666666664,2008,59.6749712,14.5208584
896.5325868583063,8109.501,37.0,1629.2914,441.1516,34.5608,444.0535,861.9887,811.1384,1933.6390583781904,331.0957,0.0,1406182.0,7907296.0,4627855.0,4673557.0,15552.4506452365,1.1463333333333334,2009,59.6749712,14.5208584
896.5325868583063,8368.355,39.0,1659.849,486.2173,33.6068,606.1818,864.2338,842.0973,1984.5196313500696,332.6004,0.0,1403234.0,7986934.0,4672279.0,4709450.0,17168.73541820837,-0.6683333333333333,2010,59.6749712,14.5208584
896.5325868583063,8588.5779,34.0,1642.374,424.8585,21.0667,503.0698,862.9556,799.5528,1949.6277118349103,333.4161,0.0,1391807.0,8074085.0,4719572.0,4747815.0,5165.528198693221,2.08475,2011,59.6749712,14.5208584
892.4727314013109,8641.3347,35.0,1577.5624,404.0773,10.9501,438.5745,818.4039,787.5854,1467.555086984638,330.4633,0.0,1371997.0,8168910.0,4768734.0,4787252.0,3407.100418385949,0.7325833333333334,2012,59.6749712,14.5208584
892.4727314013109,8654.948,29.0,1554.8674,398.8212,16.9539,372.2265,829.1968,739.7893,1467.555086984638,326.6451,0.0,1352261.0,8262986.000000001,4820433.0,4828499.0,3079.142418385946,1.4583333333333333,2013,59.6749712,14.5208584
892.4727314013109,8742.7297,35.0,1538.8692,411.3309,13.7199,323.2484,829.9918,722.6509,1451.884450825762,326.9951,0.0,1332551.0,8356825.000000001,4874993.0,4872515.0,3196.5673822270783,2.4995833333333333,2014,59.6749712,14.5208584
558.22502907781,953.3871,283.0,2020.9895,686.3812,19.7344,241.9492,1144.2212,773.4145,551.7312539980767,389.4383,0.0,1740423.0,4934467.0,3277900.0,3433793.0,13517.860183075887,1.1740000000000002,1990,46.7985624,8.2319736
558.22502907781,953.3871,273.0,1688.7546,953.3914,24.4464,228.5361,1163.7304,1004.2547,558.3863029255757,386.9369,0.0,1761490.0,4979579.0,3319780.0,3475613.0,13140.449232003388,0.3738333333333334,1991,46.7985624,8.2319736
558.22502907781,953.3871,254.0,1711.5853,1077.551,26.367,235.5228,1177.3771,730.7615,553.9880182315892,378.9633,0.0,1784574.0,5030802.0,3357346.0,3515833.0,12625.251047309395,1.1084166666666666,1992,46.7985624,8.2319736
558.22502907781,942.3446,211.0,1622.6823,805.9279,19.0445,258.4989,1185.2834,977.5428,467.2528408639872,373.1301,0.0,1808234.0,5083366.0,3388494.0,3547626.0,11976.458569941798,0.66675,1993,46.7985624,8.2319736
558.22502907781,927.9044,209.0,1679.1411,753.9221,18.6368,314.249,1193.8152,813.5093,489.1419310958517,375.3822,0.0,1830262.0,5131001.0,3415672.0,3575865.0,11970.202360173664,1.8855833333333327,1994,46.7985624,8.2319736
558.22502907781,922.4148,209.0,1654.8212,935.1983,19.608,188.2556,1214.2919,847.7603,461.2906877071175,372.047,0.0,1849103.0,5169422.0,3438093.0,3600204.0,11850.627816784929,0.7894166666666668,1995,46.7985624,8.2319736
544.1200724277869,917.7248,207.0,1678.751,1045.2236,22.3254,171.8302,1223.3798,1027.7778,420.59598937335744,370.5959,0.0,1864158.0,5197015.0,3452800.0,3616892.0,11853.046161801143,-0.0082499999999999,1996,46.7985624,8.2319736
530.0620372527892,914.5576,227.0,1754.3526,1127.3316,21.3697,261.5072,1224.7463,1011.7431,392.99126684859135,358.072,0.0,1876064.0,5215701.0,3461065.0,3625932.0,11884.45410410138,1.2325833333333334,1997,46.7985624,8.2319736
544.1200724277869,916.4842,197.0,1789.316,1313.0459,27.5941,188.6246,1239.1864,1045.904,420.59598937335744,353.0351,0.0,1886096.0,5229031.0,3471604.0,3636617.0,12321.501161801149,0.9955833333333334,1998,46.7985624,8.2319736
530.0620372527892,918.1434,180.0,1781.7049,1494.3151,22.0144,197.8109,1244.0674,1918.4797,461.2906877071175,347.3854,0.0,1896153.0,5242311.0,3489263.0,3652934.0,13525.883324959905,1.0085,1999,46.7985624,8.2319736
530.0620372527892,919.6466,150.0,1977.4319,1613.9254,23.2886,133.5528,1256.3461,2016.6858,553.9880182315892,343.6068,0.0,1907695.0,5259555.0,3509636.0,3672423.0,14273.88325548438,1.636,2000,46.7985624,8.2319736
530.0620372527892,880.0172,141.0,1952.5735,1702.8893,23.4372,187.8607,1262.5089,2096.8376,553.9880182315892,347.4168,0.0,1917728.0,5284957.0,3530347.0,3694056.0,13914.60065548438,1.07675,2001,46.7985624,8.2319736
530.0620372527892,845.7652,71.0,1953.5855,1808.8613,26.0608,161.5307,1275.9965,2011.6729,558.3863029255757,345.3426,0.0,1926831.0,5317083.0,3557095.0,3719385.0,13897.603940178367,1.5904166666666668,2002,46.7985624,8.2319736
485.1835172246231,824.2165,124.0,1990.6947,1987.3255,25.5016,163.6936,1279.2315,2024.7419,558.3863029255757,342.2793,0.0,1937708.0,5354185.0,3585774.0,3744955.0,14197.396520150198,1.7291666666666667,2003,46.7985624,8.2319736
485.1835172246231,815.4213,103.0,2023.288,2125.6642,26.24,178.5736,1294.2404,2076.5264,558.3863029255757,337.5057,0.0,1950516.0,5396731.0,3612548.0,3768604.0,14773.414520150198,0.91475,2004,46.7985624,8.2319736
495.6467420267155,817.012,111.0,2041.3256,2214.8454,30.5318,170.2471,1301.0136,2161.252,558.3863029255757,340.4059,0.0,1965346.0,5444962.0,3638008.0,3790427.0,15239.405344952293,0.6397499999999999,2005,46.7985624,8.2319736
540.5252620548816,816.5637,79.0,2062.6161,2326.9254,31.3352,175.6707,1310.1787,2343.1238,558.3863029255757,343.1482,0.0,1982272.0,5499135.0,3663326.0,3811684.0,15911.17416498046,1.4126666666666667,2006,46.7985624,8.2319736
495.6467420267155,816.9223,29.0,2104.6218,2371.6557,27.1082,154.3245,1326.7608,2322.7122,565.6824100863935,343.8722,0.0,2001241.0,5559117.0,3700599.0,3841305.0,16061.198152113113,1.62475,2007,46.7985624,8.2319736
540.5252620548816,815.3909,31.0,2159.5038,2468.6564,26.4395,157.1056,1336.5019,2318.7255,565.6824100863935,350.6233,0.0,2021967.0,5624146.0,3754244.0,3884044.0,16510.887472141272,1.1863333333333337,2008,46.7985624,8.2319736
495.6467420267155,815.5741,29.0,2122.873,2413.9416,24.1723,139.1012,1352.0947,2503.1304,565.6824100863935,347.0874,0.0,2044053.0,5693108.0,3805903.0,3928502.0,16561.670052113113,1.37725,2009,46.7985624,8.2319736
495.6467420267155,816.7821,30.0,2107.018,2454.3911,25.2756,136.6735,1360.4085,2621.7388,565.6824100863935,346.7443,0.0,2067084.0,5764887.0,3852318.0,3970117.0,17068.522052113112,0.3003333333333333,2010,46.7985624,8.2319736
495.6467420267155,818.9716,33.0,2089.7352,2379.4601,26.8021,119.7964,1380.881,2485.0588,565.6824100863935,342.6126,0.0,2091187.0,5839234.0,3899375.0,4011607.0,16989.277352113113,2.021166666666667,2011,46.7985624,8.2319736
495.6467420267155,818.9716,31.0,2118.1683,2545.3535,25.3402,112.6683,1385.4738,2518.606,565.6824100863935,340.3417,0.0,2116141.0,5915529.0,3945041.0,4050697.0,17485.62375211311,1.3771666666666669,2012,46.7985624,8.2319736
495.6467420267155,820.5985,31.0,2117.3971,2548.8149,24.4267,103.675,1394.4058,2746.2062,565.6824100863935,338.175,0.0,2140993.0,5991681.0,3995015.0,4093352.0,17856.96365211311,0.868,2013,46.7985624,8.2319736
495.6467420267155,824.0439,30.0,2113.6188,2442.9351,22.963,105.0727,1394.3046,2759.9731,565.6824100863935,338.2477,0.0,2164734.0,6064895.0,4047726.0,4140065.0,17822.662152113113,2.189833333333333,2014,46.7985624,8.2319736
0.1646,0.0,14.0,1262.6304,2016.289,294.6632,72.06863988284994,2257.8923,362.7212897038848,138.1336,1617.9434,0.0,6356133.0,6090038.0,6294282.0,6114715.0,11407.594629586734,0.31725,1990,34.6401861,39.0494106
0.1333,0.0,17.0,1324.6742,2081.0662,284.3972,1.7132,2351.6793,256.6291526101088,146.8868,1654.6141,0.0,6517936.0,6297283.0,6482015.0,6300266.0,11248.200352610109,0.2410833333333333,1991,34.6401861,39.0494106
0.149,0.0,13.0,1330.0617,2143.8061,291.0308,1.7132,2438.371,256.6291526101088,153.1721,1621.6839,0.0,6679588.0,6507497.0,6670047.0,6486359.0,11907.366852610108,-1.1991666666666667,1992,34.6401861,39.0494106
0.1568,0.0,17.0,1274.7699,1191.9256,298.4013,2.8032,2514.5755,256.6291526101088,158.6355,1276.4137,0.0,6842397.0,6721770.0,6861420.0,6675641.0,11107.745852610107,-0.2426666666666666,1993,34.6401861,39.0494106
0.1333,0.0,18.0,1261.6715,1251.6713,360.5354,3.0362,2593.5716,256.6291526101088,169.8389,1368.5637,0.0,7007839.0,6941858.0,7054827.0,6867800.0,11627.30025261011,0.9310833333333334,1994,34.6401861,39.0494106
0.1411,0.0,14.0,1230.4246,1316.2566,365.8695,3.8786,2674.5028,260.6685831689924,177.8229,1466.0148,0.0,7157828.0,7187664.0,7251008.0,7062441.0,11892.170083168992,0.3178333333333333,1995,34.6401861,39.0494106
0.1568,0.0,18.0,1298.0209,252.7903,406.2891,3.8656,2761.0727,250.0424548783486,188.6723,1561.8707,0.0,7307834.0,7447452.0,7449878.0,7259001.0,11226.567254878346,0.6954166666666666,1996,34.6401861,39.0494106
927.4995676226628,0.0,18.0,1328.3476,296.9397,433.9874,8.543,2851.8595,250.0424548783486,200.7581,1637.2731,0.0,7461061.0,7716395.0,7648408.0,7455588.0,12502.25462250101,-0.2584166666666667,1997,34.6401861,39.0494106
937.9150507418436,0.0,43.0,1373.7775,237.8765,474.3622,12.4384,2921.4733,261.4540740638536,211.9214,1800.4414,0.0,7612375.0,7989835.0,7847538.0,7653005.0,13273.688724805696,1.24075,1998,34.6401861,39.0494106
937.9150507418436,0.0,43.0,1352.6275,280.6747,517.4362,12.1,2998.3593,324.3214663635444,224.9122,1719.7138,0.0,7755316.0,8260776.0,8048389.0,7852813.0,13525.616817105389,1.2211666666666667,1999,34.6401861,39.0494106
948.4262891952012,0.0,30.0,1334.0341,506.6822,523.6728,10.6794,3076.535,257.95167068578576,233.683,1688.7306,0.0,7885963.0,8524885.0,8251719.999999999,8055934.0,13495.977259880989,0.6000833333333334,2000,34.6401861,39.0494106
971.100896457839,0.0,32.0,1294.4739,699.4593,571.4576,7.4336,3133.4642,324.3214663635444,244.3576,1517.3238,0.0,7995447.0,8771452.0,8461998.0,8265950.000000001,14006.577562821383,1.1928333333333334,2001,34.6401861,39.0494106
1045.9225675691384,0.0,15.0,1294.528,886.6727,719.1694,9.6952,3155.4948,272.0802023544975,435.7036,1632.2888,0.0,8085687.0,9002214.0,8680305.0,8483717.0,14924.355569923637,0.6885833333333333,2002,34.6401861,39.0494106
1113.3376929612098,0.0,15.0,1239.7976,1086.4558,760.9308,8.3605,3209.4099,328.96429350227606,390.8192,1801.1595,0.0,8176604.0,9238662.0,8904161.0,8707194.0,15572.732986463485,0.6558333333333334,2003,34.6401861,39.0494106
1142.2354530591867,0.0,26.0,1361.974,1291.1378,743.0021,10.204,3271.0923,272.0802023544975,307.6599,2027.1387,0.0,8294901.0,9511737.0,9141476.0,8942531.0,15914.197755413685,0.5116666666666666,2004,34.6401861,39.0494106
1163.5598229686073,0.0,15.0,1363.7612,1557.1339,856.4536,7.3556,3631.7959,272.0802023544975,380.3079,2201.5386,0.0,8455456.0,9839155.0,9393082.0,9190476.0,17178.245825323105,0.5591666666666667,2005,34.6401861,39.0494106
1183.581608519743,0.0,127.84462885063054,1511.4657,1643.4248,929.7415,6.8948,3761.816,392.4970799566297,470.7991,2381.6749,0.0,8673211.0,10241766.0,9818867.0,9613142.0,18711.119517327003,0.6790833333333333,2006,34.6401861,39.0494106
1194.437604380243,0.0,26.0,1783.7526,1691.8068,1035.034,8.5082,3846.9796,384.036600079838,433.5968,2512.2689,0.0,8930863.0,10701943.0,10455630.0,10247376.0,21588.17750446008,0.9105,2007,34.6401861,39.0494106
